month,day,year,time-of-day,high,low,rain,snow,wind-speed,wind-direction
12,7,2015,AM,33.8,33.8,0.0,0.3280839916666667,3.10685595,5.105088062083414
12,7,2015,PM,37.4,37.4,1.338582686,0.0,15.53427975,3.5342917352885173
12,7,2015,night,42.8,35.6,1.220472449,0.0,12.4274238,3.9269908169872414
12,8,2015,AM,41.0,41.0,1.9291338710000001,0.0,15.53427975,3.9269908169872414
12,8,2015,PM,41.0,39.2,2.0866141870000003,0.0,9.32056785,3.5342917352885173
12,8,2015,night,39.2,32.0,4.527559085,0.26246719333333335,15.53427975,3.9269908169872414
12,9,2015,AM,30.2,30.2,0.0,0.26246719333333335,21.74799165,3.5342917352885173
12,9,2015,PM,30.2,28.4,0.0,0.06561679833333334,6.2137119,3.9269908169872414
12,9,2015,night,30.2,28.4,0.0,0.16404199583333334,9.32056785,5.497787143782138
12,10,2015,AM,32.0,30.2,0.0,0.2952755925,15.53427975,3.9269908169872414
12,10,2015,PM,28.4,28.4,0.0,0.3608923908333333,15.53427975,3.9269908169872414
12,10,2015,night,26.6,24.8,0.0,0.196850395,6.2137119,5.105088062083414
12,11,2015,AM,28.4,28.4,0.0,0.06561679833333334,6.2137119,5.497787143782138
12,11,2015,PM,28.4,28.4,0.0,0.0984251975,3.10685595,5.890486225480862
12,11,2015,night,26.6,24.8,0.0,0.13123359666666667,3.10685595,3.5342917352885173
12,12,2015,AM,28.4,28.4,0.0,0.22965879416666668,6.2137119,5.105088062083414
12,12,2015,PM,30.2,28.4,0.0,0.4921259875,12.4274238,4.319689898685965
12,12,2015,night,28.4,24.8,0.0,0.7545931808333334,18.6411357,3.5342917352885173
12,13,2015,AM,26.6,24.8,0.0,0.22965879416666668,12.4274238,3.9269908169872414
12,13,2015,PM,24.8,24.8,0.0,0.39370079,12.4274238,3.141592653589793
12,13,2015,night,24.8,21.2,0.0,0.6561679833333334,6.2137119,3.5342917352885173
12,14,2015,AM,24.8,23.0,0.0,0.06561679833333334,3.10685595,3.5342917352885173
12,14,2015,PM,24.8,23.0,0.0,0.03280839916666667,6.2137119,2.356194490192345
12,14,2015,night,23.0,23.0,0.0,0.0,6.2137119,1.9634954084936207
12,15,2015,AM,26.6,23.0,0.0,0.0,6.2137119,2.748893571891069
12,15,2015,PM,26.6,24.8,0.0,0.06561679833333334,9.32056785,3.141592653589793
12,15,2015,night,30.2,23.0,0.0,0.2952755925,12.4274238,3.141592653589793
12,16,2015,AM,24.8,23.0,0.0,0.06561679833333334,3.10685595,1.9634954084936207
12,16,2015,PM,24.8,23.0,0.0,0.0,6.2137119,5.105088062083414
12,16,2015,night,23.0,23.0,0.0,0.42650918916666675,9.32056785,5.890486225480862
12,17,2015,AM,23.0,21.2,0.0,0.8530183783333335,6.2137119,5.497787143782138
12,17,2015,PM,32.0,28.4,0.0,0.5577427858333334,6.2137119,5.105088062083414
12,17,2015,night,33.8,28.4,0.0,0.8530183783333335,15.53427975,4.71238898038469
12,18,2015,AM,28.4,26.6,0.0,0.2952755925,9.32056785,3.9269908169872414
12,18,2015,PM,26.6,24.8,0.0,0.3608923908333333,6.2137119,3.9269908169872414
12,18,2015,night,23.0,21.2,0.0,0.13123359666666667,3.10685595,5.105088062083414
12,19,2015,AM,24.8,23.0,0.0,0.196850395,3.10685595,4.319689898685965
12,19,2015,PM,23.0,21.2,0.0,0.06561679833333334,6.2137119,4.319689898685965
12,19,2015,night,28.4,23.0,0.0,0.5249343866666667,9.32056785,5.105088062083414
12,20,2015,AM,26.6,26.6,0.0,0.3608923908333333,9.32056785,3.9269908169872414
12,20,2015,PM,24.8,23.0,0.0,0.39370079,9.32056785,3.5342917352885173
12,20,2015,night,26.6,23.0,0.0,0.7545931808333334,6.2137119,4.319689898685965
12,21,2015,AM,26.6,24.8,0.0,0.45931758833333336,12.4274238,5.105088062083414
12,21,2015,PM,24.8,21.2,0.0,0.6561679833333334,12.4274238,2.748893571891069
12,21,2015,night,24.8,21.2,0.0,1.0498687733333334,12.4274238,3.141592653589793
12,22,2015,AM,23.0,23.0,0.0,0.16404199583333334,6.2137119,3.5342917352885173
12,22,2015,PM,21.2,19.4,0.0,0.0984251975,3.10685595,4.71238898038469
12,22,2015,night,21.2,21.2,0.0,1.1154855716666667,12.4274238,3.5342917352885173
